,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_BIRTH,CNT_CHILDREN,DAYS_EMPLOYED,NAME_EDUCATION_TYPE,NAME_CONTRACT_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,NAME_INCOME_TYPE,CODE_GENDER
191363,284400.0,19134.0,225000.0,-8410,1,-1105.0,Secondary / secondary special,Cash loans,Separated,House / apartment,Working,F
191462,894906.0,26293.5,747000.0,-14014,0,-6167.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,Working,M
191493,152820.0,9949.5,135000.0,-14742,0,-5118.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
191528,679266.0,22041.0,567000.0,-16937,0,-1576.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,F
191565,472500.0,46161.0,454500.0,-13189,0,-1164.0,Incomplete higher,Cash loans,Married,House / apartment,Working,F
191591,1080000.0,31707.0,1080000.0,-12047,1,-1690.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,F
191634,288873.0,16713.0,238500.0,-19244,0,-172.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,Working,F
191639,278460.0,22455.0,225000.0,-15517,0,-326.0,Higher education,Cash loans,Single / not married,House / apartment,Working,M
191684,184500.0,11277.0,184500.0,-9701,0,-728.0,Higher education,Cash loans,Civil marriage,House / apartment,Commercial associate,F
191715,180000.0,9000.0,180000.0,-13361,1,-679.0,Secondary / secondary special,Revolving loans,Married,House / apartment,Working,M
191773,533668.5,25803.0,477000.0,-11683,3,-3711.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
191804,312768.0,16096.5,270000.0,-11257,1,-2231.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
191808,248760.0,29520.0,225000.0,-21158,0,-4761.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
191850,1255680.0,41629.5,1125000.0,-11349,0,-1857.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,M
191910,755190.0,31995.0,675000.0,-18777,0,-5153.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
192016,540000.0,23008.5,540000.0,-12872,1,-2730.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,F
192178,450000.0,21888.0,450000.0,-12201,1,-248.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,F
192203,270000.0,13500.0,270000.0,-23098,0,-6842.0,Higher education,Revolving loans,Married,House / apartment,Working,F
192219,180000.0,9000.0,180000.0,-7768,0,-520.0,Secondary / secondary special,Revolving loans,Civil marriage,House / apartment,Working,F
192319,225000.0,16371.0,225000.0,-9598,0,-1134.0,Secondary / secondary special,Cash loans,Civil marriage,With parents,Working,F
192332,343377.0,19840.5,283500.0,-13938,0,-6753.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
192360,900000.0,23742.0,900000.0,-9414,0,-558.0,Higher education,Cash loans,Married,House / apartment,Commercial associate,F
192447,508495.5,21541.5,454500.0,-10369,0,-1993.0,Secondary / secondary special,Cash loans,Married,With parents,Working,M
192527,263686.5,31423.5,238500.0,-10252,1,-1418.0,Secondary / secondary special,Cash loans,Married,With parents,Commercial associate,M
192574,904500.0,38322.0,904500.0,-13299,1,-1387.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
192617,348264.0,36697.5,315000.0,-14414,0,-497.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
192754,225000.0,11619.0,225000.0,-14265,0,-2025.0,Secondary / secondary special,Cash loans,Civil marriage,House / apartment,Working,F
192779,900000.0,29875.5,900000.0,-15980,1,-1173.0,Secondary / secondary special,Cash loans,Married,House / apartment,State servant,F
192802,180000.0,9000.0,180000.0,-13666,1,-758.0,Incomplete higher,Revolving loans,Separated,Rented apartment,Working,F
192906,123637.5,8604.0,112500.0,-20224,0,-6105.0,Secondary / secondary special,Cash loans,Separated,House / apartment,Working,F
192914,631332.0,37593.0,585000.0,-20804,0,-2800.0,Higher education,Cash loans,Single / not married,House / apartment,Commercial associate,M
193093,101880.0,10809.0,90000.0,-16787,1,-5077.0,Secondary / secondary special,Cash loans,Married,Municipal apartment,Commercial associate,M
193160,270000.0,26833.5,270000.0,-17070,0,-9601.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
193281,148500.0,15723.0,148500.0,-17386,0,-2199.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
193414,254700.0,17019.0,225000.0,-11887,1,-831.0,Higher education,Cash loans,Married,House / apartment,Working,M
193474,292500.0,15061.5,292500.0,-9667,1,-1638.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
193500,993082.5,39514.5,913500.0,-20219,0,-2098.0,Secondary / secondary special,Cash loans,Married,House / apartment,State servant,F
193512,299772.0,16866.0,247500.0,-19716,0,-2069.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
193514,585000.0,21141.0,585000.0,-19365,0,-11027.0,Higher education,Cash loans,Civil marriage,House / apartment,Working,M
193517,522000.0,18877.5,522000.0,-19455,1,-3224.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
193523,1078200.0,31653.0,900000.0,-18682,0,-5901.0,Higher education,Cash loans,Married,House / apartment,Commercial associate,F
193621,1800000.0,74286.0,1800000.0,-14580,0,-1062.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,M
193632,808650.0,22365.0,675000.0,-10318,1,-748.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
193657,270000.0,12024.0,270000.0,-11655,1,-4374.0,Secondary / secondary special,Cash loans,Civil marriage,Municipal apartment,Working,F
193672,1024290.0,30078.0,855000.0,-9285,2,-710.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
193693,495216.0,26995.5,427500.0,-12619,2,-400.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,F
193747,225000.0,11250.0,292500.0,-13816,1,-3275.0,Secondary / secondary special,Revolving loans,Civil marriage,House / apartment,Working,F
193750,527373.0,38506.5,477000.0,-14683,2,-113.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
193783,180000.0,9000.0,180000.0,-16813,0,-612.0,Secondary / secondary special,Revolving loans,Civil marriage,House / apartment,Working,F
193868,225000.0,11250.0,225000.0,-20771,0,-13269.0,Secondary / secondary special,Revolving loans,Married,House / apartment,Working,F
194090,226422.0,9972.0,189000.0,-14438,1,-7863.0,Secondary / secondary special,Cash loans,Separated,House / apartment,Working,F
194095,490536.0,18621.0,405000.0,-12105,2,-1127.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,Working,F
194099,360000.0,18508.5,360000.0,-12551,0,-596.0,Secondary / secondary special,Cash loans,Married,Office apartment,Commercial associate,F
194171,688500.0,27301.5,688500.0,-20740,0,-1920.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
194304,269550.0,14751.0,225000.0,-10242,1,-375.0,Secondary / secondary special,Cash loans,Civil marriage,House / apartment,Working,F
194314,675000.0,28728.0,675000.0,-12827,1,-2697.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
194340,906894.0,46435.5,796500.0,-17413,1,-4212.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
194346,495000.0,18981.0,495000.0,-10769,1,-3576.0,Higher education,Cash loans,Married,House / apartment,Commercial associate,F
194461,900000.0,38263.5,900000.0,-17092,0,-1572.0,Higher education,Cash loans,Married,House / apartment,Commercial associate,F
194497,675000.0,21775.5,675000.0,-19777,0,-2609.0,Secondary / secondary special,Cash loans,Married,House / apartment,State servant,M
194513,332946.0,18189.0,238500.0,-8232,0,-760.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,Working,F
194640,817560.0,29493.0,675000.0,-15362,2,-897.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,F
194755,545040.0,25537.5,450000.0,-10397,0,-2001.0,Higher education,Cash loans,Civil marriage,House / apartment,Working,F
194804,622188.0,20691.0,472500.0,-13980,1,-828.0,Higher education,Cash loans,Married,House / apartment,Working,F
194824,278613.0,33192.0,252000.0,-14869,0,-6904.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
194836,302206.5,15430.5,229500.0,-17257,0,-897.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,M
194842,729792.0,37390.5,630000.0,-11724,1,-1494.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
195039,1129500.0,35595.0,1129500.0,-18420,0,-1944.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,F
195043,891072.0,40396.5,720000.0,-12048,3,-1013.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,M
195143,263686.5,26208.0,238500.0,-17654,0,-1443.0,Secondary / secondary special,Cash loans,Married,With parents,Commercial associate,M
195188,458725.5,25015.5,396000.0,-11796,0,-1746.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
195195,1125000.0,33025.5,1125000.0,-16242,0,-2105.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
195198,258709.5,27580.5,234000.0,-12840,1,-1201.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
195209,814041.0,23931.0,679500.0,-18794,0,-3355.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
195246,315000.0,23049.0,315000.0,-11384,1,-1965.0,Higher education,Cash loans,Married,With parents,Working,M
195257,1502941.5,52371.0,1372500.0,-14138,2,-2714.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
195506,630000.0,34308.0,630000.0,-17627,0,-1222.0,Secondary / secondary special,Cash loans,Married,Rented apartment,Working,M
195516,1096020.0,46566.0,900000.0,-18899,0,-8538.0,Higher education,Cash loans,Separated,House / apartment,Working,F
195614,1256400.0,36864.0,900000.0,-12275,2,-2348.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
195622,533709.0,29083.5,445500.0,-13554,0,-1168.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
195623,225000.0,18171.0,225000.0,-16330,0,-2394.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
195627,754740.0,24475.5,630000.0,-11472,2,-3045.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,Working,F
195657,134775.0,10710.0,112500.0,-15497,0,-936.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,Working,F
195683,283419.0,19071.0,234000.0,-14426,1,-767.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
195700,135000.0,9396.0,135000.0,-16319,0,-1202.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
195704,389844.0,16645.5,315000.0,-16156,0,-2765.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
195708,180000.0,9000.0,180000.0,-7717,0,-995.0,Secondary / secondary special,Revolving loans,Single / not married,House / apartment,Working,M
195742,954207.0,33934.5,796500.0,-11694,1,-1347.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
195787,770292.0,32764.5,688500.0,-19865,0,-7605.0,Secondary / secondary special,Cash loans,Married,House / apartment,State servant,F
195828,269550.0,21294.0,225000.0,-10470,0,-224.0,Higher education,Cash loans,Single / not married,With parents,Working,F
195860,180000.0,9000.0,180000.0,-11312,1,-987.0,Secondary / secondary special,Revolving loans,Civil marriage,House / apartment,Working,F
195863,1022022.0,43429.5,913500.0,-18217,0,-483.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
195894,904500.0,38452.5,904500.0,-17934,1,-1638.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
195984,790830.0,57676.5,675000.0,-10710,2,-2351.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
196088,900000.0,35694.0,900000.0,-15369,0,-653.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,Commercial associate,F
196143,91008.0,3559.5,72000.0,-12588,2,-5797.0,Higher education,Cash loans,Married,House / apartment,Working,F
196183,101880.0,10206.0,90000.0,-9238,1,-2333.0,Secondary / secondary special,Cash loans,Married,With parents,Working,F
196184,450000.0,22018.5,450000.0,-14853,1,-1399.0,Higher education,Cash loans,Single / not married,House / apartment,Working,M
196294,817560.0,29493.0,675000.0,-16706,0,-7005.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
196320,238500.0,11245.5,238500.0,-10621,1,-1127.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
196406,601677.0,28179.0,423000.0,-10534,0,-1351.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
196471,270000.0,13500.0,270000.0,-14775,0,-4325.0,Secondary / secondary special,Revolving loans,Married,House / apartment,State servant,F
196487,135000.0,6750.0,135000.0,-15592,2,-118.0,Higher education,Revolving loans,Civil marriage,House / apartment,Working,F
196503,405000.0,20250.0,405000.0,-9236,0,-751.0,Higher education,Revolving loans,Single / not married,Rented apartment,Working,M
196534,298512.0,21762.0,270000.0,-16821,1,-1182.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
196557,135000.0,13216.5,135000.0,-10770,0,-1522.0,Higher education,Cash loans,Married,House / apartment,Commercial associate,F
196574,314100.0,13963.5,225000.0,-18782,1,-842.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,Working,F
196620,813195.0,43456.5,702000.0,-21806,0,-2757.0,Incomplete higher,Cash loans,Married,Municipal apartment,Commercial associate,F
196635,276277.5,11835.0,238500.0,-19929,0,-6409.0,Secondary / secondary special,Cash loans,Married,Office apartment,Working,F
196687,675000.0,53460.0,675000.0,-10091,0,-2503.0,Secondary / secondary special,Cash loans,Civil marriage,House / apartment,Commercial associate,M
196693,675000.0,18562.5,675000.0,-10665,2,-1914.0,Higher education,Cash loans,Married,House / apartment,Working,F
196705,180000.0,9630.0,180000.0,-9989,0,-564.0,Higher education,Cash loans,Married,House / apartment,Commercial associate,M
196929,544068.0,26590.5,382500.0,-12280,1,-1795.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,M
196964,1344892.5,39451.5,1053000.0,-16630,0,-184.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
196994,948582.0,27733.5,679500.0,-13696,0,-492.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,F
197031,835605.0,24561.0,697500.0,-20172,0,-5226.0,Secondary / secondary special,Cash loans,Single / not married,House / apartment,Working,F
197081,1129500.0,33156.0,1129500.0,-14071,2,-4091.0,Secondary / secondary special,Cash loans,Married,House / apartment,Working,F
197091,729000.0,21442.5,729000.0,-18179,0,-3548.0,Higher education,Cash loans,Married,House / apartment,Working,F
197155,675000.0,26284.5,675000.0,-20518,1,-5276.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,M
197161,327024.0,15372.0,270000.0,-14682,1,-1243.0,Secondary / secondary special,Cash loans,Married,House / apartment,Commercial associate,M
